,title,body,date,news
187,"삼육대, 중간고사 전까지 전면 비대면 수업","삼육대, 중간고사 전까지 전면 비대면 수업 삼육대 전경 삼육대(총장 김일목)가 2학기 수업을 중간고사 전까지 전문 비대면으로 실시한다. 삼육대는 2학기 수업 7주차인...", 2020.08.23 , 메트로신문 
188,"연세대, 2학기 중간고사까지 비대면 수업 진행","전 강의를 비대면 수업으로 운영하기로 결정했다. 연세대 관계자는 19일 “2학기 중간고사(10월 20일∼26일)까지 모든 수업을 온라인 강의로 전환하고, 그 이후 상황은 10월...",,
189,고교 2학기 중간고사 지필시험 볼까..교육당국 협의 속도,서울시교육청 청사.(사진=뉴시스 DB). photo@newsis.com 시교육청은 1학기 중 중간고사를 '과정중심평가'로 치르도록 권장했던 '학업성적관리지침'을 2학기에도 유지할지..., 2020.08.04 , 뉴시스 
190,"삼육대, 중간고사 전까지 전면 비대면 수업",삼육대는 “2학기 중간고사 전 주인 7주차(10월 19일)까지 수업을 전면 비대면으로 전환한다”고 최근 밝혔다. 삼육대는 지난 21일 교무위원회를 열고 이 같은 내용을 골자..., 2020.08.24 , 에듀동아 
191,고3 ‘EBS 교재 문제집’ 그대로 베껴 문제 출제 대구 북구 사립...,대구 지역의 한 사립고등학교가 중간고사 시험 문제를 시중 문제집에서 그대로 베껴 출제해 물의를 빚고 있다. 5일 대구시교육청 등에 따르면 북구의 한 사립고에서 1...,,
192,"""빵 한개 값도 안되는 '천원 밥상'..아침이 든든""",계속되며 전남대는 천원의 아침밥을 일시 중단했었다. 그러나 지난주 시작된 중간고사와 이번 달부터 이어지는 대면수업 재개로 천원의 밥상이 재개돼 다시 학생들을 만나게..., 2020.11.02 , 뉴스1 
193,"[인공지능시대 미래교육] 시험, 언제까지 펜으로?...""디지털 시험...",출제자로부터 평가받는 과정이다. 일반적으로 대학에서는 학기 중에 한 번 보는 중간고사와 학기 말에 한 번 보는 기말고사를 진행한다. 시험은 주어진 물음이나 지시에..., 2020.11.04 , 에듀인뉴스 
194,[Opinion] 24절기 책꾸러미 - 2020 입동 (立冬) [도서],"글쓰기브라이언 데이비드 록크, 서광사 2. 철학적 글쓰기저자는 \""2피트 높이의 중간고사 논문 더미를 채점한 후에 이 지침서를 작성하기 시작했다\""고 말한다. 각각의 학생...", 2020.11.07 , 아트인사이트 
195,코로나19로 운영 중단 전남대 '천원의 아침밥' 재개,따르면 코로나19로 비대면 수업이 이어지면서 중단했던 천원의 아침밥 식당이 최근 중간고사와 다음 달 대면 수업을 계기로 다시 문을 열었다. 천원의 아침밥은 전남대가..., 2020.10.28 , 뉴시스 
196,수능? 대학별 고사? 재수?..추석연휴 집중 학습법,"수능 대비 학습과 면접 대비 병행이 가능해진다. ▶재수·반수 고려한다면, 2학기 중간고사 준비=고등학교마다 다르긴 하나 대체로 추석연휴 기간 이후 1~2주 이내에 중간...", 2020.10.01 , 헤럴드경제 
197,"수능 한 달 전 잇단 교내 감염..불안한 고3 ""차라리 가정학습""",고수하는 학교도 적지 않다. 경기 C고교에 재학 중인 고3 박모군(19)은 “1~2학년 중간고사 때만 잠시 원격수업을 했을 뿐”이라며 “정시를 준비하는 학생들을 위해 학교가...,,
198,‘하렘의 남자들’ 패러디 영상 ‘시험의 남자들’ 노소리 화제,한 유튜버가 화제다. 고려대학교 스포츠과학과에 재학 중인 유튜버 노소리는 ’중간고사에 돌아버린 [시험의 노예들]’이라는제목으로 짧은 영상을 올렸다. 해당 영상은..., 2020.11.04 , 더파워 
199,"금성출판사 푸르넷 에듀, 예비 중학생 위한 신규 강좌 오픈","주는 영역이 크게 줄어들고, 수업시간과 과목수가 늘어난다. 또 수행평가와 중간고사, 기말고사 등 평가와 시험도 미리 대비해야 한다. 이에 금성출판사가 예비 중학생을...", 2020.11.06 , 에너지경제 
200,"삼육대, 중간고사 전까지 전면 비대면 수업",[에듀인뉴스=한치원 기자] 삼육대(총장 김일목)는 2학기 중간고사 전 주인 7주차(10월 19일)까지 수업을 전면 비대면으로 전환한다고 밝혔다. 최근 수도권을 중심으로..., 2020.08.21 , 에듀인뉴스 
201,"삼육대, 중간고사 전까지 전면 비대면 수업",[대학저널 백두산 기자] 삼육대학교(총장 김일목)는 2학기 중간고사 전 주인 7주차(10월 19일)까지 수업을 전면 비대면으로 전환한다. 최근 수도권을 중심으로 코로나19..., 2020.08.21 , 대학저널 
202,"삼육대, 중간고사 전까지 전면 비대면 수업",[베리타스알파=신승희 기자] 삼육대는 2학기 중간고사 전 주인 7주차(10월 19일)까지 수업을 전면 비대면으로 전환한다고 21일 전했다. 최근 수도권을 중심으로 코로나19..., 2020.08.21 , 베리타스알파 
203,"삼육대, 중간고사 전까지 전면 비대면 수업",삼육대(총장 김일목)는 2학기 중간고사 전 주인 7주차(10월 19일)까지 수업을 전면 비대면으로 전환한다. 최근 수도권을 중심으로 코로나19 감염증이 급속도로 확산하고...,,
204,노래방 사람 몰리는데..대학 '대면수업 재개' 괜찮을까 [현장+],"면이 있다""고 했다. 대학가 코로나감염 위험 여전히 남아 있어 이처럼 2학기 중간고사가 대부분 종료되면서 대학들이 대면 수업 시행을 고민하고 있지만 코로나19의 감염...", 2020.11.01 , 한국경제 
205,"구혜선, '전참시'로 이혼 후 첫예능 출격…필터링 제로 일상 오픈","끌어당길 예정이라고 예고했다. 녹화 당시 구혜선은 자신만의 작업실에서 대학원 중간고사 과제부터 작곡, 미술 등 작업 활동에 한창었다. 그러나 온라인 강의를 듣던 중...", 2020.11.06 , OBC더원방송 
206,"경북대, 3주간 '비대면 수업'…영남대는 중간고사 전까지",바 있다.한편 영남대학교(총장 서길수)도 이날 9월 1일 개강 이후 2학기 수업을 중간고사(10월 16일) 이전까지 비대면 수업으로 진행하기로 결정했다.영남대 측은 학과에..., 2020.08.25 , 매일신문 
207,'서울시장 선거 지면 끝'..터져 나오는 '反문재인연대' 될까?,목소리가 높아진 이유는 내년 4월 서울시장 선거가 사실상 차기 대통령 선거의 중간고사이기 때문이다. 국민의힘은 지난 4·15 총선에서 1987년 민주화 이후 선거에서 가장..., 2020.11.01 , 서울경제 
208,"삼육대, 2학기 중간고사 전까지 전면 비대면 수업 실시",[스마트경제=복현명 기자] 삼육대학교가 2학기 중간고사 전 주인 7주차(10월 19일)까지 수업을 전면 비대면으로 전환한다. 최근 수도권을 중심으로 코로나19 감염증이..., 2020.08.22 , 스마트경제 
209,"'자습시간 추행 혐의' 여고 교사 1심 무죄..""증명 없어""","같이 추행한 것이 아닌가 의심이 들지만, 피고인은 시기적으로 8~9월로 10월의 중간고사를 앞두고 진도 나가기 바빠 자습시간을 줄 수 없다는 등 공소사실을 일관되게 부인...", 2020.10.30 , 뉴시스 
210,"토즈 스터디센터, 대입 성공을 위한 예비 고1 회원 대상 60만원 ...",대한 로드맵을 지금 이 시기에 준비해 두지 않으면 대부분의 학생들이 고1 첫 중간고사에서 혼란을 겪고 3년 내내 학업과 진로에 대한 심리적 갈등을 겪는 경우가 많다. 50..., 2020.11.06 , 일간리더스경제신문 
211,"구혜선, '전참시'로 방송 컴백…작업실 라이프 공개","라이프가 공개된다.최근 녹화에서 구혜선은 자신만의 비밀 작업실에서 대학원 중간고사 과제부터 작곡, 미술 등 다양한 활동을 하는 바쁜 일상을 공개했다. 하지만 온라인...", 2020.11.05 , 브릿지경제신문 
212,"‘전참시’ 구혜선, 솔직 일상 공개..구방미인 작업실 라이프 ‘...","시선을 TV 앞으로 끌어당길 예정. 이날 구혜선은 자신만의 작업실에서 대학원 중간고사 과제부터 작곡, 미술 등 작업 활동에 한창이다. 하지만 온라인 강의를 듣던 중...", 2020.11.05 , 브레이크뉴스 
213,"'전지적 참견 시점' 구혜선, '구방미인' 작업실 라이프 공개","시선을 TV 앞으로 끌어당길 예정.이날 구혜선은 자신만의 작업실에서 대학원 중간고사 과제부터 작곡, 미술 등 작업 활동에 한창이다. 하지만 온라인 강의를 듣던 중 별안간...", 2020.11.05 , 아시아투데이 
214,"'전지적 참견 시점' 구혜선, '구방미인 작업실 공개'","시선을 TV 앞으로 끌어당길 예정.이날 구혜선은 자신만의 작업실에서 대학원 중간고사 과제부터 작곡, 미술 등 작업 활동에 한창이다. 하지만 온라인 강의를 듣던 중 별안간...", 2020.11.05 , 톱데일리 
215,"'전지적 참견시점' 구혜선, '라떼월드 + 화가 + 셀프 앞머리 커트...","있는 비밀 작업실 인테리어가 흥미를 자극하는 가운데 구혜선은 작업실에서 대학원 중간고사 과제부터 작곡, 미술 등 작업 활동에 한창인 모습을 보여준다. 하지만 온라인...", 2020.11.05 , 뉴스인사이드 
216,"구혜선, '전지적 참견 시점' 출격…'구방미인' 작업실 라이프 大공개","시청자들의 시선을 사로잡을 전망이다. 이날 구혜선은 자신만의 작업실에서 대학원 중간고사 과제부터 작곡, 미술 등 작업 활동에 한창이다. 하지만 온라인 강의를 듣던 중...", 2020.11.05 , 디지틀조선일보 
217,"'전참시' 구혜선, 이혼 후 첫 관찰예능…셀프 앞머리 커트 등 '반...","시선을 TV 앞으로 끌어당길 예정.이날 구혜선은 자신만의 작업실에서 대학원 중간고사 과제부터 작곡, 미술 등 작업 활동에 한창이다. 하지만 온라인 강의를 듣던 중 별안간...", 2020.11.05 , 조이뉴스24 
218,"군산대,'대학일자리센터 및 청년고용정책 야외홍보 행사'개최","적극 알려 참여도와 만족도를 더욱 높일 수 있는 좋은 기회” 라고 밝혔다. 행사는 중간고사 기간에 맞물려 진행되면서, 시험을 위해 학교를 방문하는 학생들이 적극 참여...", 2020.10.28 , 프레시안 
219,"""김종인, 선거 결과로 평가""..젊은 옹호파 목소리 높인다","최근 한 라디오에서 “김 위원장이 선거 결과에 특화된 분이어서, 선거라는 중간·기말고사가 나왔을 때 이 분의 가치를 평가할 수 있다고 본다”고 했다. 김 위원장은 전날...",,
220,'셀프 주유·해장국 원샷' 구혜선 이혼 후 일상 공개...안재현 근...,"시선을 TV 앞으로 끌어당길 예정. 이날 구혜선은 자신만의 작업실에서 대학원 중간고사 과제부터 작곡, 미술 등 작업 활동에 한창이다. 하지만 온라인 강의를 듣던 중...", 2020.11.05 , 여성조선 
221,"""'김종인의 선거' 결과 봐야"" ""'집토끼'도 떠나겠다""..국민의힘 '...","최근 한 라디오에서 “김 위원장이 선거 결과에 특화된 분이어서, 선거라는 중간·기말고사가 나왔을 때 이 분의 가치를 평가할 수 있다고 본다”고 했다. 김 위원장은 전날...", 2020.11.05 , 헤럴드경제 
222,"스페셜 매치 마친 김학범호, 최종 엔트리 전쟁 '중간 점검'",선발을 위한 본격적인 옥석 가리기를 시작한 김 감독에게 이번 스페셜 매치는 중간 고사의 의미였다. 실제 송민규(포항) 정도를 제외하고는 기존의 주축 선수들이 대부분..., 2020.10.15 , 스포츠조선 
223,"삼육대, 코로나19 영향으로 중간고사 전까지 전면 비대면 수업",[한국대학신문 허정윤 기자] 삼육대(총장 김일목)는 2학기 중간고사 전 주인 7주차(10월 19일)까지 수업을 전면 비대면으로 전환한다. 최근 수도권을 중심으로 코로나19..., 2020.08.21 , 한국대학신문 
224,무인-AI 감독관시험 대학가 등장…UBT클라우드·REC 등 적용,[U's Line 유스라인 이경희 기자] 부산대 치의학전문대학원 중간고사에 AI 시험감독관이 대학가 최초로 등장했다. 지난 10월 대한이비인후과학회와 대한영상의학회 전공의..., 2020.11.01 , U's Line 
225,"삼육대학교, 코로나19 신규 확진자 급증에 따라 2학기 중간고사 ...",​​​​​​​[한국강사신문 한상형 기자] 삼육대학교(총장 김일목)는 2학기 중간고사 전 주인 7주차(10월 19일)까지 수업을 전면 비대면으로 전환한다고 지난 21일 밝혔다. 최근 수도권..., 2020.08.30 , 한국강사신문 
226,"연세대, 2학기도 중간고사까지 온라인만으로 수업한다",19일 연세대학교는 9월부터 열리는 2학기 강의를 10월의 중간고사 기간까지 비대면 수업 방식을 유지하기로 밝혔다. 연세대 측은 18일 2학기 학사운영 대책회의를 열어 이..., 2020.08.19 , 리버티코리아포스트 
227,고려대 학생 1명 코로나19 확진…‘생명과학관’서 대면시험,[뉴스웨이 고병훈 기자]사진=연합뉴스 제공 고려대에서 중간고사 대면시험에 응시한 학생 1명이 신종 코로나바이러스 감염증(코로나19) 확진 판정을 받은 것으로 전해졌다..., 2020.11.04 , 뉴스웨이 
228,"숭실대, 2학기 중간고사까지 비대면 수업..""코로나19 재확산 고려""",고려해 올해 2학기 수업도 비대면으로 한다. 4일 대학가에 따르면 숭실대는 2학기 중간고사 기간까지 전면 비대면 수업방식을 채택했다고 밝혔다. 중간고사 이후 수업 운영...,,
229,"중·고등영어 1위 해커스, '기출로 적중 해커스 중학영문법' 3종 ...","또한, 중학교 영어 내신 시험을 완벽하게 대비할 수 있도록 중학교 시험 중간고사와 기말고사 어휘 문제 유형으로 만들어진 \'Daily Test\'와 단어 시험지 제작 프로그램을...", 2020.11.04 , 에듀동아 
230,"대면수업 전환하는 대학가..""여전히 불안한 상황"" 우려도",수업하는 대학은 22개교(6.6%)에 불과했다. 이런 가운데 대부분 대학들은 이르면 중간고사를 기점으로 대면수업 전환에 들어갈 예정이다. 지난 1학기부터 제기돼 온 등록금..., 2020.10.27 , 조선비즈 
231,"YBM, 중학영어 내신대비 '알리GO 올리GO' 26일 전국 주요 서점서 ...","출제 유형의 실전 문제로 내신을 완벽하게 대비할 수 있으며, 스텝 4는 중간고사와 기말고사를 통해 학습한 내용을 통합적으로 확인할 수 있다. 세 번째, 총 2 스텝으로...", 2020.10.26 , 뉴스1 
232,"네네치킨, 'SKT 0한동' 제휴 .. 대학생들에게 '치킨시식권' 쏜다","서비스다. 0캠퍼스는 대학생 전용 앱에 맞게 이벤트 구성 또한 대학생의 개강, 중간고사, 방학 등의 시즌에 맞춰 기획된다. 이번에 네네치킨이 함께 진행하는 이벤트 테마는...", 2020.10.23 , 머니S 
233,"연세대, 코로나19 재확산에 2학기 중간고사까지 온라인 수업",대학신문 허정윤 기자] 연세대학교(총장 서승환)가 코로나19 확산 예방을 위해 2학기 중간고사 기간까지 모든 수업을 온라인 비대면 방식으로 진행할 계획이다. 연세대는..., 2020.08.19 , 한국대학신문 
234,"서먹했던 분위기, '통일 에코백'으로 좁혔다","펜(옷감에 사용하는 펜으로 잘 지워지지 않는다)까지 사 보내왔다. ""지난 주에 중간고사가 끝나서 한 시간 수학 시간은 재충전하는 마음으로 통일 교육에 할애했어요. 진도...", 2020.10.28 , 오마이뉴스 
235,"광주교육청, 중간고사 못치르면 기말고사로 성적 대체","중단하고 원격수업을 진행하고 있다. 이 중 중·고교는 총 23개교이고, 이번 주 중간고사를 치르는 학교는 11개교다. 33번 확진자와 동선이 겹쳐 능동감시자로 분류된 중...", 2020.06.22 , 연합뉴스 
236,'줌터디' '원룸 공부방'..언택트시대 20대의 공부법,"블루를 이겨내는 추세다. ━ “상호 감시하는 거죠”, 줌으로 시험 대비해요대학교 중간고사를 맞이한 조씨(21)는 시험공부에 돌입했다. 하지만 코로나로 부쩍 외출이...", 2020.10.28 , 머니투데이 
237,"'펜트하우스' 고아 조수민 성악과 수석입학, 금수저들 분노 '폭행...","데리고 병원에 가자고 응수해 사태를 해결했다. 주단태는 딸 주석경(한지현 분)이 중간고사 답안지 백지를 낸 사실을 알고 분노했고, 주석경은 “성악하기 싫다”고...", 2020.10.28 , 뉴스엔 
238,"'신박한 정리' 홍석천X딸 주은, ""선물 받은 느낌""..갤러리 같은 ...","딸 주은 양과 함께 했다. 홍석천의 취향에 맞추느라 신박상사 멤버들은 ""오늘 중간고사를 치르는 느낌이다""라며 긴장됨을 밝혔다. 이에 홍석천은 ""오늘 홍석천 편만 지나면...", 2020.10.27 , 한국경제 
239,"[인터뷰] K타이거즈 제로 ""우리는 태권도 기반 남녀 혼성그룹, 퍼...",웃음). 김유진: 나는 아직 대학생이라 학교생활을 계속하고 있다. 다음 주부터 중간고사라 열심히 공부하고 있다. Q. 태권도진흥재단 홍보대사로 위촉됐다. 홍보대사로서..., 2020.10.27 , bnt뉴스 
240,"""밖으로 나갈 힘 얻었다""..홍석천, 까다로운 그도 만족시킨 '신박...","홍석천은 ""지금 살짝 시야에 보이는 데 좋다""라고 말했다. 박나래는 ""'신박한 정리' 중간고사다. 이 산만 넘으면 안될 게 없을 것 같다""라고 말했다. 윤균상은 ""거실의 이름...", 2020.10.27 , OSEN 
241,학원강사·쇼핑센터 직원 확진..거리두기 완화 1주일 100명 안팎,백길종 기자가 보도합니다. 【 기자 】 서울 대치동의 한 대형 대입학원입니다. 중간고사를 앞두고 이곳에서 강의하던 수학강사 이 모 씨가 코로나19 확진 판정을..., 2020.10.20 , MBN 
242,"대구대학교, 청년고용행사 ‘A+ JOB GO’ 개최",대구대학교(총장 김상호)가 중간고사 기간에 찾아가는 청년고용정책 홍보를 위한 ‘A+ JOB GO’ 행사를 개최했다.대구대 대학일자리센터는 최근(10월 19일부터 26일) 각..., 2020.11.03 , 위키트리 
243,"대구대, 청년고용정책 홍보 'A+ JOB GO' 개최",대구대학교는 중간고사 기간에 찾아가는 청년고용정책 홍보를 위한 'A+ JOB GO' 행사를 개최했다. 대구대 대학일자리센터는 지난 10월 19일부터 26일까지 각 단과대학에서..., 2020.11.02 , 중도일보 
244,"광주교육청 ""중간고사 못 치르면 기말고사로 대체""",광주 33번 확진자 동선과 겹쳐 2주간 자가 격리된 중·고생 37명의 상당수는 중간고사를 치르지 못하게 됐다면서 인정점수 활용제도에 따라 기말고사 성적으로 1학기 성적을..., 2020.06.23 , KBS 
245,"포항대, 시험기간 중 간식 지원 '학생 응원'",[포항=뉴시스] 강진구 기자 = 경북 포항대학교(총장 한홍수)는 중간고사 기간을 맞아 지난 20일 오후 평보도서관에서 시험을 치르는 학생들을 응원하기 위해 간식 지원 행사..., 2020.10.21 , 뉴시스 
246,'이태원 가게 접은' 홍석천 '신박한 정리'서 인생 2막 새출발,까다로운 홍석천의 마음에 들기 위해 고군분투한 ‘신박한 정리’ 팀은 “오늘 중간고사를 치르는 느낌이다”라고. 이에 홍석천은 “오늘 홍석천 편만 지나면 200회 쭉 간다..., 2020.10.27 , 스포츠경향 
247,"학생 성희롱 의혹 교사, 그 학생에 시험지 유출",시험 문제인지 몰랐다”고 진술한 것으로 전해졌다. 도교육청은 또 B양이 1학기 중간고사 영어 과목에서도 만점을 받았지만 별다른 문제를 발견하지 못했다고 했다...,,
248,[EDU Journal] 코로나 수능은 실수와의 싸움이다,"패턴의 특징은 남은 시간 동안 많은 학습량을 소화하려고 하는 것""이라며 ""학교 중간·기말고사는 시험범위가 좁기 때문에 벼락치기가 가능하지만 수능에선 그게 불가능하다...", 2020.10.28 , 매일경제 
249,'턱스크' 한채 330㎡ 공간에 260명 뒤엉켜.. '핼러윈 악몽' 먹구름,입구까지 수십 명이 줄지어 입장을 기다릴 만큼 붐볐다. 대학생 김모 씨(21)는 “중간고사가 끝나 친구들과 놀러왔다. 내일이 월요일이긴 해도 비대면 수업이라 별 부담이..., 2020.10.27 , 동아일보 
250,"취업시장은 '꽁꽁', 청년 취업의지는 '단단'","저는 코로나19가 끝나기 전에 스스로 이겨낼 겁니다. 제 두 발로 일어서야죠."" 중간고사가 끝이 났지만 대학가는 취준생들의 열기가 가득했다. 취업시장이 꽁꽁...", 2020.11.03 , 김해뉴스 
251,"대치동 수학학원 대맥 수강생, ‘내신 반타작’에서 ‘수학 점수 ...","회 풀어보면서 담당 선생님에게 1:1 첨삭을 받았다. 그 결과 A 학생은 지난 2학기 중간고사에서 수학2 과목의 원점수가 단번에 30점 이상 오르는 기염을 토했고, 반에서 1등...", 2020.11.03 , 아이티비즈 
252,"""수능 한달여 앞두고"" .. 대치동 학원가 60명 자가격리 '방역 비상'","청담동 Y고등학교도 이날 하루 2학년 학생들의 등교를 중단하면서 예정됐던 중간고사 시험마저 다음 주로 연기했다. S중학교 관계자는 ""학생 한 명의 형제가 A강사의 수업을...", 2020.10.20 , 아시아경제 
253,본과 4학년생의 솔직한 이야기,"싶지만, 새로운 신경과 혈관, 증상과 진단방법 치료방법 등에 대해 배우기 시작한다. 중간고사 기말고사랄 것 없이 매주 방대한 양으로 시험을 보던 본과 1학년이 가장 힘든...", 2020.11.02 , 메디칼타임즈 
254,"[종합]""큰 선물 받았다"" 홍석천의 2막을 여는 '신박한 정리'의 힘","까다로운 홍석천의 마음에 들기 위해 고군분투한 '신박한 정리' 팀은 ""오늘 중간고사를 치르는 느낌이다""라고. 이에 홍석천은 ""오늘 홍석천 편만 지나면 200회 쭉 간다""고...", 2020.10.27 , 스포츠조선 
255,밀폐된 지하공간에 260여명 다닥다닥..핼러윈 앞두고 방역 '초비상',입구까지 수십 명이 줄지어 입장을 기다릴 만큼 붐볐다. 대학생 김모 씨(21)는 “중간고사가 끝나 친구들과 놀러왔다. 내일이 월요일이긴 해도 비대면 수업이라 별 부담이..., 2020.10.26 , 동아일보 
256,"정재승 ""ABC 학점 없앤 이유? 줄세우면 어차피 AI가 1등""","고등학교, 대학교까지 모두, 우리 모두는 머릿속에 똑같은 지식을 집어넣고 중간고사, 기말고사로 점수를 토해내게 하고 실수 없이 외우라고 하고 그걸로 한 줄 세우고 대학...", 2020.10.23 , 노컷뉴스 
257,"대학가 대면수업 확대..학생들 ""시기상조""",거리두기 단계 완화로 19일부터 초·중·고교의 등교수업이 확대되는 가운데 대학들도 중간고사를 앞두고 대면수업을 늘리기로 했다. 하지만 일부 학생은 대면수업 확대...,,
258,"""이태원 클럽가요"" 핼러윈 축제, 코로나19 복병될까","핼러윈 파티를 준비하고 있다고 밝혔다. 대학생 A (23) 씨는 ""핼러윈이 마침 중간고사가 끝난 뒤라서 여자친구와 함께 코스튬을 맞춰 입고 이태원에 가기로 했다""며 ""어차피...", 2020.10.26 , 아시아경제 
259,"이준석 ""윤석열 전략 옳았다..추미애, 수세 몰릴 것""","모신 분이다. 이분은 선거 결과에 굉장히 특화된 분""이라며 ""그 '선거'라는 중간고사·기말고사 (결과)가 나왔을 때 비로소 이분의 가치를 제대로 평가할 수 있다""고 단언...", 2020.10.23 , 데일리안 
260,코로나19 여파..중간고사 미실시 학교 잇따라,[KBS 청주]코로나 여파로 중간고사를 보지 않는 학교가 잇따르고 있습니다. 충청북도교육청은 중학교의 경우 2개 학교를 제외한 125개 학교에서 중간고사를 치르지 않고..., 2020.06.22 , KBS 
261,"이화여대, '든든한 이화사랑' 프로그램 실시",[파이낸셜뉴스]이화여자대학교는 19일 중간고사 시험기간 동안 재학생들에게 간식을 제공하는 ‘든든한 이화사랑’ 프로그램을 실시했다. ‘든든한 이화사랑’은 2006..., 2020.10.19 , 파이낸셜뉴스 
262,"""중등인강으로 일대일 학습관리"", 천재교육 밀크티 중학","속에 담아 효과적인 내신 성적관리가 가능하다는 장점이 있다. 이를 바탕으로 중간고사/기말고사 시험준비와 수행평가, 서술형문제까지 확실하게 준비할 수 있다. 특히 천재...", 2020.10.22 , 세계일보 
263,코로나19 속 자유학년제 수업 이렇게..'수업나눔 콘서트',"자유학년제를 운영하고 있다. 지난해 도입된 자유학기제가 확대된 것으로, 학생들은 중간·기말고사를 보지 않고 소질과 적성을 키울 수 있는 참여형 활동을 한다. 시험을...", 2020.11.01 , 뉴시스 
264,확진 대치동 학원강사 미등록 교습소서도 수업..8개 중·고교 62...,"A외고는 20일 하루 학생들의 등교를 중단시켰다. 익명을 요구한 A외고 교장은 ""중간고사가 시작된 어제(19일) 학생들이 시험을 마친 후에야 (강사 확진 사실을) 알았다""며...", 2020.10.20 , 뉴시스 
265,[수학끝판왕] ⑱수학노트 활용법Ⅱ-'개념·실수·예상문제' 노트...,보기 위해 많은 노력을 한다. 그중 가장 필요한 것이 문제를 만들어 보는 것이다. 중간고사나 기말고사와 같은 시험에는 한 단원에서 문제가 몰려서 출제되지 않는다..., 2020.11.01 , 에듀인뉴스 
266,"""100쇄 찍은 <라틴어 수업>, 천 부도 안 팔린다 했었죠""","답을 찾아가는 그런 라틴어 책이자 인생 책, 이렇게 보면 되는데요. 매 학기 중간고사마다 이런 게 정해져 있더라고요. 시험 주제가 나의 인생에 대해서 써라. 그런데...", 2020.10.13 , 노컷뉴스 
267,"'기말시험 문제, 반장에 유출'.. 전남교육청, 해당 영어 교사 해임","1학기 1등급, 1학년 2학기 2등급, 2학년 1학기 2등급, 2학년 2학기 1등급, 3학년 중간고사 100점을 맞은 것으로 확인했다”며 “A 교사는 시험 근거 등을 유출한 것은 이번...", 2020.10.19 , 세계일보 
268,담임이 유출한 영어시험..교과서 끼워뒀다가 발각됐다,"1학기 1등급, 1학년 2학기 2등급, 2학년 1학기 2등급, 2학년 2학기 1등급, 3학년 중간고사 100점을 맞은 것으로 확인했다”며 “A교사는 시험 근거 등을 유출한 것은 이번이...", 2020.10.19 , 국민일보 
269,'기말시험 문제 반장에 유출' 고교 영어 교사 해임,"1학기 1등급, 1학년 2학기 2등급, 2학년 1학기 2등급, 2학년 2학기 1등급, 3학년 중간고사 100점을 맞은 것으로 확인했다""며 ""A 교사는 시험 근거 등을 유출한 것은 이번이...", 2020.10.19 , 연합뉴스 
270,반장에게만 시험출제 근거 알려준 담임교사 해임,"1학년 2학기 2등급, 2학년 1학기 2등급, 2학년 2학기 1등급을 받았고, 3학년 중간고사에서 100점을 맞은 것으로 확인됐다. 도 교육청 관계자는 “A 교사가 건넨 내용만 보면...", 2020.10.19 , 서울신문 
271,확진 대치동 학원강사 미등록 교습소서도 수업..8개 중·고교 60...,"A외고는 20일 하루 학생들의 등교를 중단시켰다. 익명을 요구한 A외고 교장은 ""중간고사가 시작된 어제(19일) 학생들이 시험을 마친 후에야 (강사 확진 사실을) 알았다""며...", 2020.10.20 , 뉴시스 
272,"이휘종X유담희X권아름, 한예종 출신 신예들에 거는 기대","동기이기도 한 유담희는 영화 '강철대오: 구국의 철가방', '여고괴담5', '고사: 피의 중간고사', MBC '불의여신 정이' 등의 작품으로 대중들에게 눈도장을 찍으며 앞으로의...", 2020.10.21 , enews24 
273,"기말고사 앞둔 고3 담임과 반장, 진학실 상담 뒤 완도 발칵","1학기 1등급, 1학년 2학기 2등급, 2학년 1학기 2등급, 2학년 2학기 1등급, 3학년 중간고사 100점을 맞은 것으로 확인했다”며 “A씨는 시험 근거 등을 유출한 것은 이번이...", 2020.09.25 , 중앙일보 
274,수능 코앞 '학원가 비상'..강사 2만 명 코로나 전수 검사,"많이 몰린 지역인 만큼 검사 대상자는 2만 명이 넘습니다. [김민석 / 고2 학생] ""중간고사 기간이라 계속 학원을 다녀야 하는 상황인데, 선생님들이 다 검사를 받고...", 2020.10.21 , 채널A 
275,"대면수업 확대한 대학가, ""학습권 보장"" vs. ""학습방식 선택 가능...",전면 비대면수업을 진행해왔던 여주대학교는 사회적 거리 두기가 하향됨에 따라 중간고사 기간이 시작된 지난 19일부터 모든 강의를 대면 방식으로 전환했다. 학생들은 거리..., 2020.10.24 , 디지털타임스 
276,"강원외고, 고3 학생 중간고사 시험지 유출 사실로",강원외국어고등학교 3학년 학생이 중간고사 시험지 유출을 시도한 정황이 사실로 드러났다. 1일 강원도교육청에 따르면 지난달 20일 강원외고 한 교사가 B군을 상담하는..., 2020.07.01 , 국민일보 
277,심야 교무실서 중간고사 시험지 몰래 촬영 유출한 고3,강원=뉴스1) 김정호 기자 = 강원도내 한 사립고의 학생이 심야시간 교무실에서 중간고사 시험지를 몰래 사진 촬영해 유출한 것으로 확인됐다. 1일 도교육청에 따르면 해당..., 2020.07.01 , 뉴스1 
278,중간·기말고사 성적 중요도 ↑..수행평가 반영 비율 ↓,전라북도 교육청./뉴스1 (전북=뉴스1) 임충식 기자 = 내신성적 산출에 있어 중간·기말고사 등 지필평가의 중요도가 더욱 커진다. 전북교육청(교육감 김승환)은 24..., 2020.08.24 , 뉴스1 
